Age,Gender,Occupation,Country,Sleep_Hours_Scaled,Sleep_Hours_Scaled,Sleep_Hours_Scaled,Work_Hours_Scaled,Work_Hours_Scaled,Work_Hours_Scaled,Physical_Activity_Hours_Scaled,Physical_Activity_Hours_Scaled,Physical_Activity_Hours_Scaled,Social_Media_Usage_Scaled,Social_Media_Usage_Scaled,Social_Media_Usage_Scaled,Diet_Quality_Encoded_Scaled,Diet_Quality_Encoded_Scaled,Diet_Quality_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Stress_Level
49,Prefer not to say,IT,Germany,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
18,Prefer not to say,Healthcare,India,0.3666666666666666,0.3666666666666666,0.3666666666666666,0.6,0.6,0.6,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
58,Male,Engineering,Germany,0.3666666666666666,0.3666666666666666,0.3666666666666666,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.5,0.5,0.5,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Low
18,Non-binary,Education,India,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.0,0.0,0.0,0.4727272727272728,0.4727272727272728,0.4727272727272728,0.5,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
59,Female,IT,UK,0.6166666666666666,0.6166666666666666,0.6166666666666666,0.4,0.4,0.4,0.0,0.0,0.0,0.5636363636363636,0.5636363636363636,0.5636363636363636,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
42,Prefer not to say,Finance,USA,0.1166666666666667,0.1166666666666667,0.1166666666666667,0.22000000000000008,0.22000000000000008,0.22000000000000008,1.0,1.0,1.0,0.38181818181818183,0.38181818181818183,0.38181818181818183,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
65,Prefer not to say,Education,Canada,0.6166666666666666,0.6166666666666666,0.6166666666666666,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.509090909090909,0.509090909090909,0.509090909090909,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,High
25,Male,Finance,Australia,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7600000000000001,0.7600000000000001,0.7600000000000001,0.9,0.9,0.9,0.3090909090909091,0.3090909090909091,0.3090909090909091,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
35,Prefer not to say,Finance,UK,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.18000000000000005,0.18000000000000005,0.18000000000000005,1.0,1.0,1.0,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
42,Prefer not to say,Engineering,India,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.6,0.6,0.6,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
60,Male,IT,India,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.9800000000000001,0.9800000000000001,0.9800000000000001,1.0,1.0,1.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
60,Male,Engineering,Canada,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.1,0.1,0.1,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.5,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
23,Non-binary,Education,Other,0.31666666666666676,0.31666666666666676,0.31666666666666676,0.64,0.64,0.64,0.4,0.4,0.4,0.4181818181818181,0.4181818181818181,0.4181818181818181,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
64,Male,Engineering,UK,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6,0.6,0.6,0.5,0.5,0.5,0.9636363636363635,0.9636363636363635,0.9636363636363635,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,High
64,Female,Education,USA,0.6166666666666666,0.6166666666666666,0.6166666666666666,0.58,0.58,0.58,0.4,0.4,0.4,0.054545454545454564,0.054545454545454564,0.054545454545454564,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
36,Male,Education,Australia,0.06666666666666676,0.06666666666666676,0.06666666666666676,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.5,0.5,0.5,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
26,Male,Healthcare,Canada,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.9800000000000001,0.9800000000000001,0.9800000000000001,1.0,1.0,1.0,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
32,Non-binary,IT,Australia,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.88,0.88,0.88,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7454545454545454,0.7454545454545454,0.7454545454545454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High
49,Prefer not to say,Education,USA,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.82,0.82,0.82,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4363636363636363,0.4363636363636363,0.4363636363636363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High
47,Prefer not to say,Healthcare,USA,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.08000000000000007,0.08000000000000007,0.08000000000000007,1.0,1.0,1.0,0.9636363636363635,0.9636363636363635,0.9636363636363635,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
51,Male,Finance,Other,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.6,0.6,0.6,0.1,0.1,0.1,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
20,Male,Engineering,Other,0.2666666666666666,0.2666666666666666,0.2666666666666666,1.0,1.0,1.0,0.8,0.8,0.8,0.5636363636363636,0.5636363636363636,0.5636363636363636,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
31,Non-binary,Education,India,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.1,0.1,0.1,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
54,Male,Finance,India,0.35,0.35,0.35,0.18000000000000005,0.18000000000000005,0.18000000000000005,0.9,0.9,0.9,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
25,Male,Education,Australia,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.2,0.2,0.2,0.5818181818181818,0.5818181818181818,0.5818181818181818,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,High
23,Female,Other,Germany,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.84,0.84,0.84,0.5,0.5,0.5,0.4181818181818181,0.4181818181818181,0.4181818181818181,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
18,Male,IT,Germany,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
40,Non-binary,Other,USA,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.92,0.92,0.92,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
35,Male,Engineering,India,0.43333333333333324,0.43333333333333324,0.43333333333333324,0.36,0.36,0.36,0.8,0.8,0.8,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
39,Prefer not to say,IT,India,0.1166666666666667,0.1166666666666667,0.1166666666666667,1.0,1.0,1.0,0.1,0.1,0.1,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,High
31,Female,Engineering,Germany,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.44000000000000006,0.44000000000000006,0.44000000000000006,1.0,1.0,1.0,0.8,0.8,0.8,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
56,Male,Education,Canada,0.3833333333333332,0.3833333333333332,0.3833333333333332,0.14,0.14,0.14,0.0,0.0,0.0,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
31,Male,Healthcare,UK,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.24,0.24,0.24,0.4,0.4,0.4,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
19,Female,Education,USA,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.62,0.62,0.62,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.21818181818181817,0.21818181818181817,0.21818181818181817,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
27,Male,Finance,India,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.2,0.2,0.2,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
51,Non-binary,Sales,Germany,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.14,0.14,0.14,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.509090909090909,0.509090909090909,0.509090909090909,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,Medium
40,Male,IT,India,0.85,0.85,0.85,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6,0.6,0.6,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,Low
18,Prefer not to say,Healthcare,Other,0.31666666666666676,0.31666666666666676,0.31666666666666676,0.3400000000000001,0.3400000000000001,0.3400000000000001,0.4,0.4,0.4,0.9454545454545454,0.9454545454545454,0.9454545454545454,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,High
42,Male,IT,Germany,0.5666666666666668,0.5666666666666668,0.5666666666666668,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.2,0.2,0.2,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
60,Male,IT,USA,0.4,0.4,0.4,0.14,0.14,0.14,0.5,0.5,0.5,0.4727272727272728,0.4727272727272728,0.4727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
53,Prefer not to say,Education,India,0.25,0.25,0.25,0.64,0.64,0.64,0.2,0.2,0.2,0.8545454545454546,0.8545454545454546,0.8545454545454546,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
60,Female,Healthcare,India,0.06666666666666676,0.06666666666666676,0.06666666666666676,0.86,0.86,0.86,0.1,0.1,0.1,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,High
30,Prefer not to say,Other,Canada,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.5400000000000001,0.5400000000000001,0.5400000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.5636363636363636,0.5636363636363636,0.5636363636363636,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
20,Non-binary,Finance,Australia,0.85,0.85,0.85,0.22000000000000008,0.22000000000000008,0.22000000000000008,0.4,0.4,0.4,0.4181818181818181,0.4181818181818181,0.4181818181818181,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
36,Prefer not to say,Education,Canada,0.6166666666666666,0.6166666666666666,0.6166666666666666,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Medium
19,Prefer not to say,Sales,UK,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.68,0.68,0.68,0.0,0.0,0.0,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
25,Female,Sales,Australia,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.84,0.84,0.84,0.4,0.4,0.4,0.5818181818181818,0.5818181818181818,0.5818181818181818,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
30,Prefer not to say,Engineering,Canada,0.6833333333333332,0.6833333333333332,0.6833333333333332,0.84,0.84,0.84,0.1,0.1,0.1,0.1636363636363636,0.1636363636363636,0.1636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
56,Female,IT,India,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.4,0.4,0.4,0.5,0.5,0.5,0.5272727272727272,0.5272727272727272,0.5272727272727272,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
54,Prefer not to say,Sales,Germany,0.3833333333333332,0.3833333333333332,0.3833333333333332,0.88,0.88,0.88,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.9636363636363635,0.9636363636363635,0.9636363636363635,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
56,Prefer not to say,IT,India,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.92,0.92,0.92,1.0,1.0,1.0,0.1636363636363636,0.1636363636363636,0.1636363636363636,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
50,Male,Education,Other,0.9,0.9,0.9,0.18000000000000005,0.18000000000000005,0.18000000000000005,0.5,0.5,0.5,0.8545454545454546,0.8545454545454546,0.8545454545454546,0.5,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
41,Female,Finance,USA,0.31666666666666676,0.31666666666666676,0.31666666666666676,0.84,0.84,0.84,0.4,0.4,0.4,0.8545454545454546,0.8545454545454546,0.8545454545454546,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,High
54,Male,IT,USA,0.4,0.4,0.4,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.1,0.1,0.1,0.8,0.8,0.8,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
24,Male,Education,Australia,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.1,0.1,0.1,0.23636363636363636,0.23636363636363636,0.23636363636363636,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
29,Prefer not to say,Sales,India,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.3400000000000001,0.3400000000000001,0.3400000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Medium
56,Female,Other,Canada,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.054545454545454564,0.054545454545454564,0.054545454545454564,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Low
36,Non-binary,IT,Other,0.4,0.4,0.4,0.38,0.38,0.38,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.1090909090909091,0.1090909090909091,0.1090909090909091,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
65,Male,IT,Germany,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.66,0.66,0.66,1.0,1.0,1.0,0.34545454545454546,0.34545454545454546,0.34545454545454546,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
31,Prefer not to say,Education,USA,0.6,0.6,0.6,0.5400000000000001,0.5400000000000001,0.5400000000000001,0.2,0.2,0.2,0.8545454545454546,0.8545454545454546,0.8545454545454546,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
57,Male,Engineering,India,0.7666666666666665,0.7666666666666665,0.7666666666666665,0.26,0.26,0.26,0.8,0.8,0.8,0.3090909090909091,0.3090909090909091,0.3090909090909091,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
51,Female,Engineering,Other,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.8,0.8,0.8,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
30,Non-binary,Other,India,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.88,0.88,0.88,0.8,0.8,0.8,0.38181818181818183,0.38181818181818183,0.38181818181818183,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
33,Female,Other,India,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.7636363636363637,0.7636363636363637,0.7636363636363637,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,Medium
20,Prefer not to say,Finance,Germany,0.65,0.65,0.65,0.6,0.6,0.6,1.0,1.0,1.0,0.018181818181818174,0.018181818181818174,0.018181818181818174,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
49,Male,Engineering,Australia,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.14,0.14,0.14,0.0,0.0,0.0,0.8545454545454546,0.8545454545454546,0.8545454545454546,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
57,Female,Engineering,UK,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.68,0.68,0.68,0.4,0.4,0.4,0.1818181818181818,0.1818181818181818,0.1818181818181818,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
21,Prefer not to say,Engineering,UK,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.36,0.36,0.36,0.2,0.2,0.2,0.7818181818181817,0.7818181818181817,0.7818181818181817,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,High
62,Male,Finance,Other,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5200000000000001,0.5200000000000001,0.5200000000000001,1.0,1.0,1.0,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Low
19,Male,IT,USA,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.5599999999999999,0.5599999999999999,0.5599999999999999,1.0,1.0,1.0,0.7636363636363637,0.7636363636363637,0.7636363636363637,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
